chr1	74626886	75126886
chr1	89479819	89533254
chr1	122158976	122160675
chr1	123462350	123494565
chr1	126068602	126103870
chr1	182872115	182993858
chr1	7204	7304
chr1	18685	18785
chr1	399947	400047
chr1	437803	437903
chr1	451314	451396
chr1	670405	670505
chr1	1262236	1262939
chr1	1907230	1907330
chr1	1946873	1946973
chr1	4061179	4061279
chr1	4461452	4461552
chr1	4498845	4499210
chr1	5089301	5089401
chr1	9033090	9033190
chr1	9255081	9255577
chr1	9380676	9380776
chr1	9430044	9430144
chr1	10410029	10410129
chr1	10906607	10907403
chr1	11433961	11434061
chr1	15892399	15893379
chr1	16019099	16019967
chr1	17717547	17717647
chr1	18618769	18618869
chr1	18995900	18996000
chr1	20191203	20191303
chr1	20854337	20854437
chr1	20928247	20928955
chr1	21503740	21503840
chr1	23069572	23071101
chr1	25362229	25362806
chr1	27870737	27871022
chr1	32528842	32529879
chr1	33114139	33114759
chr1	40843307	40849860
chr1	43492264	43492364
chr1	43890961	43891732
chr1	46124223	46124323
chr1	49623972	49624669
chr1	55122338	55122366
chr1	59577290	59578045
chr1	62415593	62415693
chr1	72333266	72333366
chr1	74578530	74578630
chr1	75263267	75263367
chr1	75269869	75270733
chr1	76258864	76258964
chr1	76274697	76274797
chr1	76470399	76470499
chr1	77051876	77052188
chr1	77832093	77832761
chr1	78110796	78111679
chr1	78157884	78157984
chr1	78176356	78176456
chr1	78208198	78208298
chr1	78447387	78447487
chr1	78615893	78615993
chr1	78656186	78656286
chr1	79058320	79097136
chr1	82038211	82038311
chr1	83164621	83164721
chr1	83170187	83170223
chr1	86297811	86299037
chr1	86660767	86661010
chr1	87381635	87417253
chr1	91891372	91891803
chr1	93336711	93337429
chr1	100053766	100062330
chr1	101033905	101034005
chr1	101055679	101055779
chr1	101074945	101075045
chr1	101080663	101080795
chr1	101615476	101615576
chr1	102276643	102276743
chr1	103387337	103387437
chr1	103533880	103533980
chr1	103583622	103584116
chr1	106770470	106770570
chr1	108703511	108704535
chr1	110796003	110796755
chr1	111381271	111381371
chr1	112378420	112378520
chr1	113989543	113989643
chr1	114225656	114225756
chr1	115527892	115603764
chr1	115837065	115837165
chr1	116007513	116007613
chr1	117444804	117491022
chr1	118845014	118845718
chr1	119812662	119813909
chr1	121215455	121215555
chr1	122163498	122164134
chr1	122733955	122734055
chr1	122749684	122749784
chr1	123008716	123008816
chr1	124557770	124559680
chr1	125586556	125586656
chr1	125595936	125596036
chr1	127267894	127267994
chr1	128276825	128286304
chr1	129391855	129391944
chr1	131661736	131661771
chr1	134917566	134917666
chr1	134924678	134924778
chr1	136567327	136568597
chr1	139827280	139831732
chr1	139969881	139969981
chr1	140061050	140061150
chr1	140106773	140106873
chr1	140972837	140987260
chr1	141304846	141316709
chr1	142003384	142003484
chr1	143846228	143847476
chr1	146430600	146431003
chr1	147003320	147003500
chr1	149786581	149787073
chr1	149910203	149910970
chr1	152053453	152053553
chr1	152283854	152283954
chr1	152863469	152863569
chr1	152999354	152999454
chr1	153710140	153710176
chr1	155823344	155823828
chr1	157351835	157352987
chr1	158714727	158715865
chr1	161784434	161785292
chr1	163425713	163425813
chr1	164231625	164232597
chr1	165629681	165630033
chr1	170789324	170789424
chr1	171141593	171143427
chr1	171973568	171973635
chr1	181475873	181476930
chr1	182542126	182542226
chr1	187242492	187277877
chr1	189962598	189962698
chr1	190153184	190153392
chr1	190456641	190456741
chr1	190464579	190464679
chr1	191340963	191341208
chr1	191585587	191585766
chr1	192441411	192441511
chr1	193112570	193113798
chr1	193937224	193938684
chr1	194262281	194262381
chr1	194833483	194833583
chr1	194841680	194841780
chr1	194868266	194868870
chr1	195462396	195466232
chr1	195584061	195584710
chr2	52321884	52821884
chr2	35830656	35923165
chr2	121003504	121119095
chr2	293553	293653
chr2	302233	302333
chr2	4592610	4593518
chr2	4964099	4964372
chr2	4971950	4972050
chr2	5158823	5159315
chr2	7875718	7875818
chr2	7908866	7909847
chr2	8273827	8274449
chr2	9229610	9239859
chr2	11918160	11920072
chr2	12042156	12043645
chr2	23336991	23337472
chr2	23376793	23377706
chr2	25177397	25195116
chr2	28896992	28906094
chr2	31086225	31162511
chr2	32022040	32022792
chr2	38640912	38642655
chr2	41823102	41823173
chr2	42455688	42456211
chr2	48859868	48860294
chr2	52853853	52853953
chr2	58517389	58517989
chr2	59687718	59739467
chr2	65349753	65350449
chr2	66644139	66644239
chr2	66647617	66647717
chr2	66657107	66657207
chr2	71682989	71683003
chr2	71772241	71772264
chr2	73380170	73380270
chr2	73835052	73836041
chr2	74115063	74115163
chr2	74271904	74272004
chr2	74278751	74278851
chr2	74284343	74284443
chr2	75436492	75436592
chr2	75813513	75813613
chr2	76875128	76875228
chr2	77314962	77315062
chr2	78737258	78737358
chr2	79410108	79410208
chr2	81086774	81086874
chr2	82062086	82062186
chr2	83083036	83083353
chr2	85013846	85014941
chr2	86435710	86435810
chr2	87018838	87019423
chr2	91762809	91763516
chr2	95512280	95513035
chr2	95536519	95536619
chr2	95732627	95736947
chr2	96615594	96615694
chr2	97371033	97371133
chr2	97750140	97750240
chr2	98143473	98143573
chr2	98979585	98979685
chr2	99958343	99958443
chr2	101039213	101039313
chr2	101158542	101158642
chr2	101163645	101163745
chr2	101982521	101983743
chr2	105788896	105788996
chr2	105907324	105907544
chr2	106163769	106163869
chr2	109883069	109883169
chr2	109978869	109978969
chr2	110602490	110602590
chr2	112764006	112764106
chr2	113702390	113703129
chr2	114057775	114057875
chr2	114866039	114866139
chr2	115340586	115340686
chr2	115484480	115485287
chr2	116429778	116429878
chr2	119890795	119894937
chr2	120271296	120271609
chr2	120344854	120439736
chr2	121319614	121320063
chr2	122931903	122931938
chr2	122932531	122932699
chr2	124235269	124235328
chr2	126107865	126107965
chr2	126219841	126220520
chr2	127340931	127341313
chr2	127852776	127852876
chr2	128029329	128029429
chr2	128494794	128494894
chr2	128524051	128524151
chr2	128540401	128540501
chr2	129328517	129328617
chr2	129550091	129550522
chr2	129604849	129604949
chr2	131339654	131339754
chr2	132044214	132044314
chr2	133146773	133146873
chr2	133398906	133399006
chr2	133428777	133428877
chr2	136697711	136697811
chr2	136704517	136704890
chr2	137617029	137617129
chr2	139090222	139091894
chr2	142857472	142857572
chr2	142877900	142892787
chr2	143119387	143120114
chr2	144895337	144895688
chr2	147074724	147075305
chr2	147206189	147206416
chr2	147790274	147790986
chr2	147849552	147851320
chr2	149157557	149158435
chr2	149201966	149202450
chr2	149237182	149237282
chr2	149356452	149356640
chr2	149492339	149492439
chr2	149504865	149504965
chr3	750995	754515
chr3	2473353	2473453
chr3	5441767	5441985
chr3	5720743	5720843
chr3	11717420	12217420
chr3	14936164	14937313
chr3	16729268	16729368
chr3	32599080	32602610
chr3	34147191	34147291
chr3	34160889	34160989
chr3	35156792	35157260
chr3	36410259	36410359
chr3	36431159	36431259
chr3	44078359	44078454
chr3	48732211	48733035
chr3	54119195	54119871
chr3	54872363	54874294
chr3	58844809	58844909
chr3	60428714	60521338
chr3	60866425	60866525
chr3	60870644	60870744
chr3	63765559	63765659
chr3	63821992	63822691
chr3	65283869	65284392
chr3	71617161	71617261
chr3	73605336	73648403
chr3	78874146	78874430
chr3	80460887	80460987
chr3	83259457	83260433
chr3	84697267	84697367
chr3	84716216	84717366
chr3	92298139	92299419
chr3	94909162	94909262
chr3	95330521	95335653
chr3	95682010	95682110
chr3	100467644	100467744
chr3	100488948	100489600
chr3	102502644	102503328
chr3	102930418	102935687
chr3	105010245	105012018
chr3	105035028	105035128
chr3	105066136	105071672
chr3	105584501	105585079
chr3	105643625	105644981
chr3	107492429	107492579
chr3	107753549	107754220
chr3	108234752	108235402
chr4	8938	9038
chr4	30508	30608
chr4	425675	425775
chr4	431502	431602
chr4	1409785	1410261
chr4	4254468	4254503
chr4	16684017	16692791
chr4	18507236	18507336
chr4	18856549	19356549
chr4	19715450	19754781
chr4	23551254	23551851
chr4	25069666	25069766
chr4	25098835	25098935
chr4	28164867	28164967
chr4	30879192	30890660
chr4	31423403	31423583
chr4	41382214	41395981
chr4	44340943	44369971
chr4	47910551	47910759
chr4	59309094	59309194
chr4	61600149	61601057
chr4	69740892	69740992
chr4	69746629	69746729
chr4	69750219	69750319
chr4	69974016	69974987
chr4	71764779	71764879
chr4	72369846	72369946
chr4	72912469	72948220
chr4	75091845	75091945
chr4	75537525	75563128
chr4	76181980	76183911
chr4	76471467	76471567
chr4	79062030	79062952
chr4	81923057	81924895
chr4	83084932	83085032
chr4	86340584	86341107
chr4	88798331	88798431
chr4	89457389	89457489
chr4	90723344	90723966
chr4	90918265	90918699
chr4	91271912	91272597
chr5	5808100	6308100
chr5	14939357	14953950
chr5	6383	6483
chr5	303377	303477
chr5	1799812	1800175
chr5	4918496	4928963
chr5	5701270	5701370
chr5	5725259	5725359
chr5	5760104	5760204
chr5	6334968	6335068
chr5	6373478	6373578
chr5	6383965	6384065
chr5	6453698	6453798
chr5	7075002	7075102
chr5	7883830	7884410
chr5	11275331	11275431
chr5	12130847	12132428
chr5	12430407	12430510
chr5	16011700	16011920
chr5	16056398	16056498
chr5	16069346	16069446
chr5	16089224	16089324
chr5	18728280	18728380
chr5	18736279	18736379
chr5	24079142	24081107
chr5	26929391	26929491
chr5	37870797	37871423
chr5	43836483	43838269
chr5	51495527	51496172
chr5	56852452	56852552
chr5	56927072	56927721
chr5	57026800	57026900
chr5	59539061	59539369
chr5	59792650	59792750
chr6	0	500000
chr6	5983661	5984395
chr6	5985486	5985794
chr6	6035037	6035137
chr6	9265366	9265466
chr6	11101356	11101456
chr6	12035751	12047355
chr6	13910081	13910989
chr6	16167372	16167472
chr6	16174877	16174977
chr6	19967373	19967473
chr6	19975271	19975371
chr6	19980675	19980775
chr6	19985729	19985829
chr6	19992561	19992661
chr6	19999778	19999878
chr6	22504466	22505745
chr6	23019051	23025686
chr6	26336508	26336544
chr6	26337477	26337513
chr6	31718468	31718568
chr6	32058668	32059296
chr6	32122558	32123050
chr6	32363018	32363676
chr6	33069611	33070061
chr6	35420496	35420596
chr7	7340970	7840970
chr7	35435668	35542581
chr7	3050173	3057981
chr7	3706437	3706700
chr7	6714194	6716025
chr7	16875595	16876558
chr7	17629986	17630086
chr7	22139408	22140375
chr7	22170957	22171057
chr7	22720019	22720103
chr7	34570573	34571009
chr7	35414932	35415032
chr7	36919032	36919132
chr8	4130761	4132246
chr8	6217088	6217548
chr8	7713336	7714039
chr8	8083049	8083149
chr8	8107573	8107673
chr8	8714392	8799553
chr8	9002909	9003009
chr8	10505700	11005700
chr8	13360135	13371305
chr8	15285700	15285800
chr8	19553620	19553720
chr8	22058633	22059416
chr9	0	500000
chr9	933323	933423
chr9	1106066	1117601
chr9	4891104	4891760
chr9	5283304	5310361
chr9	11488894	11488921
chr9	11493110	11493146
chr9	11493280	11493380
chr9	18208879	18208979
chr9	18217999	18219836
chr9	18227082	18227182
chr9	20609381	20609553
chrW	241637	289967
chrW	322822	323567
chrW	326541	359537
chrW	405812	455812
chrW	490593	540593
chrW	1150203	1188364
chrW	1722598	1769092
chrW	2170943	2220943
chrW	2411673	2446627
chrW	2667865	2717633
chrW	3003439	3029109
chrW	3115065	3115478
chrW	3119129	3119139
chrW	3313150	3363150
chrW	3541702	3542734
chrW	3549647	3569541
chrW	3873852	3892261
chrW	4254429	4254439
chrW	4264650	4265615
chrW	4549176	4593984
chrW	5139720	5140097
chrZ	25612491	25662491
chrZ	34342894	34392894
chrZ	45002527	45003139
chrZ	45011239	45011249
chrZ	56067308	56115879
chrZ	60920952	60970952
chrZ	74516760	74566760
chrZ	76811144	76860429
chrZ	77793474	77843474
chrZ	82037285	82087285
chr10	0	500000
chr10	632397	632497
chr10	678831	678931
chr10	1231989	1233260
chr10	2753280	2755706
chr10	7491096	7491196
chr10	7731503	7731603
chr10	7784783	7784883
chr10	8652609	8653648
chr10	8662450	8662550
chr10	8964548	8964773
chr10	10118344	10119086
chr10	10329989	10330089
chr10	14477245	14477345
chr10	14692017	14692106
chr10	15267673	15268291
chr11	4162	4198
chr11	22781	22806
chr11	807528	807628
chr11	2018879	2018937
chr11	2242241	2242331
chr11	2785514	2785614
chr11	2804944	3304944
chr11	5735754	5735854
chr11	5738029	5738129
chr11	6205971	6206071
chr11	8717936	8718036
chr11	11412754	11412854
chr11	11482466	11482566
chr11	12457638	12457738
